region,food_item_name,food_item_code,unit_code,unit_name,measure_id,factor
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,97,BASIN,1-97-101,3.4000000950000002
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,97,BASIN,2-97-101,3.4000000950000002
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,97,BASIN,3-97-101,3.4000000950000002
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,84,CUP,3-84-101,0.444999993
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,82,3LITRE BUCKET,3-82-101,2.328000069
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,25,TINA,1-25-101,0.323000014
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,25,TINA,2-25-101,0.245000005
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,25,TINA,3-25-101,0.300000012
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,26,5 LITRE BUCKET CHIGOBA,1-26-101,3.880000114
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,26,5 LITRE BUCKET CHIGOBA,2-26-101,3.880000114
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,26,5 LITRE BUCKET CHIGOBA,3-26-101,3.880000114
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4,PAIL,1-4-101,1.933333278
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4,PAIL,2-4-101,5.132249832
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4,PAIL,3-4-101,5.149000168
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4A,PAIL SMALL,1-4A-101,3.661499977
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4A,PAIL SMALL,2-4A-101,3.9400000570000002
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4A,PAIL SMALL,3-4A-101,4
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4B,PAIL MEDIUM,1-4B-101,6.360499859
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4B,PAIL MEDIUM,2-4B-101,5.985000134
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4B,PAIL MEDIUM,3-4B-101,6.616999626
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4C,PAIL LARGE,1-4C-101,12.899999619999999
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4C,PAIL LARGE,2-4C-101,12.91499996
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,4C,PAIL LARGE,3-4C-101,13.5
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,6,NO.. 10 PLATE,1-6-101,0.079999998
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,6,NO.. 10 PLATE,2-6-101,0.135000005
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,6,NO.. 10 PLATE,3-6-101,0.127499998
1,MAIZE UFA MGAIWA (NORMAL FLOUR),101,7,NO.. 12 PLATE,1-7-101,0.144999996
2,MAIZE UFA MGAIWA (NORMAL FLOUR),101,7,NO.. 12 PLATE,2-7-101,0.215000004
3,MAIZE UFA MGAIWA (NORMAL FLOUR),101,7,NO.. 12 PLATE,3-7-101,0.2315
1,MAIZE UFA REFINED (FINE FLOUR),102,97,BASIN,1-97-102,3.404999971
2,MAIZE UFA REFINED (FINE FLOUR),102,97,BASIN,2-97-102,3.404999971
3,MAIZE UFA REFINED (FINE FLOUR),102,85,PIECE,3-85-102,0.129999995
3,MAIZE UFA REFINED (FINE FLOUR),102,84,CUP,3-84-102,0.49000001
3,MAIZE UFA REFINED (FINE FLOUR),102,97,BASIN,3-97-102,3.404999971
1,MAIZE UFA REFINED (FINE FLOUR),102,25,TINA,1-25-102,0.287999988
2,MAIZE UFA REFINED (FINE FLOUR),102,25,TINA,2-25-102,0.217500001
3,MAIZE UFA REFINED (FINE FLOUR),102,25,TINA,3-25-102,0.324000001
1,MAIZE UFA REFINED (FINE FLOUR),102,26,5 LITRE BUCKET CHIGOBA,1-26-102,3.065999985
2,MAIZE UFA REFINED (FINE FLOUR),102,26,5 LITRE BUCKET CHIGOBA,2-26-102,3.065999985
3,MAIZE UFA REFINED (FINE FLOUR),102,26,5 LITRE BUCKET CHIGOBA,3-26-102,3.065999985
1,MAIZE UFA REFINED (FINE FLOUR),102,4,PAIL,1-4-102,1.833333373
2,MAIZE UFA REFINED (FINE FLOUR),102,4,PAIL,2-4-102,5.015500069
3,MAIZE UFA REFINED (FINE FLOUR),102,4,PAIL,3-4-102,3.10619998
1,MAIZE UFA REFINED (FINE FLOUR),102,4A,PAIL SMALL,1-4A-102,3.461999893
2,MAIZE UFA REFINED (FINE FLOUR),102,4A,PAIL SMALL,2-4A-102,3.505000114
3,MAIZE UFA REFINED (FINE FLOUR),102,4A,PAIL SMALL,3-4A-102,4.308000088
1,MAIZE UFA REFINED (FINE FLOUR),102,4B,PAIL MEDIUM,1-4B-102,7.717000008
2,MAIZE UFA REFINED (FINE FLOUR),102,4B,PAIL MEDIUM,2-4B-102,5.224999905
3,MAIZE UFA REFINED (FINE FLOUR),102,4B,PAIL MEDIUM,3-4B-102,7.116499901
1,MAIZE UFA REFINED (FINE FLOUR),102,4C,PAIL LARGE,1-4C-102,12.98200035
2,MAIZE UFA REFINED (FINE FLOUR),102,4C,PAIL LARGE,2-4C-102,10.83099937
3,MAIZE UFA REFINED (FINE FLOUR),102,4C,PAIL LARGE,3-4C-102,15
1,MAIZE UFA REFINED (FINE FLOUR),102,6,NO. 10 PLATE,1-6-102,0.213815793
2,MAIZE UFA REFINED (FINE FLOUR),102,6,NO.. 10 PLATE,2-6-102,0.104999997
3,MAIZE UFA REFINED (FINE FLOUR),102,6,NO. 10 PLATE,3-6-102,0.167999998
1,MAIZE UFA REFINED (FINE FLOUR),102,7,NO.. 12 PLATE,1-7-102,0.125
2,MAIZE UFA REFINED (FINE FLOUR),102,7,NO.. 12 PLATE,2-7-102,0.143999994
3,MAIZE UFA REFINED (FINE FLOUR),102,7,NO. 12 PLATE,3-7-102,0.266178578
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,87,PAIL SMALL,1-87-103,2.285000086
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,25,TINA,1-25-103,1.182
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,25,TINA,2-25-103,0.165999994
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,25,TINA,3-25-103,0.198000014
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,26,5 LITRE BUCKET CHIGOBA,1-26-103,2.285000086
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,26,5 LITRE BUCKET CHIGOBA,2-26-103,2.285000086
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,26,5 LITRE BUCKET CHIGOBA,3-26-103,2.285000086
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED),103,86,5 LITRE BUCKET CHIGOBA,2-86-103,2.285000086
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4,PAIL,1-4-103,1.639999986
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4,PAIL,2-4-103,1.639999986
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4,PAIL,3-4-103,1.639999986
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4A,PAIL SMALL,1-4A-103,1.639999986
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4A,PAIL SMALL,2-4A-103,3.272500038
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4A,PAIL SMALL,3-4A-103,3.227999926
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4B,PAIL MEDIUM,1-4B-103,11.38199997
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4B,PAIL MEDIUM,2-4B-103,4.800000191
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4B,PAIL MEDIUM,3-4B-103,5.820000172
1,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4C,PAIL LARGE,1-4C-103,17.66666603
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4C,PAIL LARGE,2-4C-103,9.81499958
3,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,4C,PAIL LARGE,3-4C-103,10.399999619999999
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,6,NO.. 10 PLATE,2-6-103,0.064000003
2,MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED),103,7,NO.. 12 PLATE,2-7-103,0.143999994
1,MAIZE GRAIN (NOT AS UFA),104,85,PIECE,1-85-104,0.129999995
2,MAIZE GRAIN (NOT AS UFA),104,77,COB,2-77-104,0.129999995
2,MAIZE GRAIN (NOT AS UFA),104,84,CUP,2-84-104,0.469999999
2,MAIZE GRAIN (NOT AS UFA),104,85,PIECE,2-85-104,0.129999995
3,MAIZE GRAIN (NOT AS UFA),104,85,PIECE,3-85-104,0.129999995
3,MAIZE GRAIN (NOT AS UFA),104,84,CUP,3-84-104,0.469999999
3,MAIZE GRAIN (NOT AS UFA),104,77,COB,3-77-104,0.129999995
1,MAIZE GRAIN (NOT AS UFA),104,26,5 LITRE BUCKET CHIGOBA,1-26-104,5.223999977
2,MAIZE GRAIN (NOT AS UFA),104,26,5 LITRE BUCKET CHIGOBA,2-26-104,5.099999905
3,MAIZE GRAIN (NOT AS UFA),104,26,5 LITRE BUCKET CHIGOBA,3-26-104,5.146499634
1,MAIZE GRAIN (NOT AS UFA),104,27A,BASIN SMALL,1-27A-104,4.132999897
2,MAIZE GRAIN (NOT AS UFA),104,27A,BASIN SMALL,2-27A-104,4
3,MAIZE GRAIN (NOT AS UFA),104,27A,BASIN SMALL,3-27A-104,4.193999767
1,MAIZE GRAIN (NOT AS UFA),104,4,PAIL,1-4-104,4.378749847
2,MAIZE GRAIN (NOT AS UFA),104,4,PAIL,2-4-104,4.474571228
3,MAIZE GRAIN (NOT AS UFA),104,4,PAIL,3-4-104,4.259666443
1,MAIZE GRAIN (NOT AS UFA),104,4A,PAIL SMALL,1-4A-104,4.372000217
2,MAIZE GRAIN (NOT AS UFA),104,4A,PAIL SMALL,2-4A-104,5.293749809
3,MAIZE GRAIN (NOT AS UFA),104,4A,PAIL SMALL,3-4A-104,5.25
1,MAIZE GRAIN (NOT AS UFA),104,4B,PAIL MEDIUM,1-4B-104,10.04199982
2,MAIZE GRAIN (NOT AS UFA),104,4B,PAIL MEDIUM,2-4B-104,8.085000038
3,MAIZE GRAIN (NOT AS UFA),104,4B,PAIL MEDIUM,3-4B-104,8.938999176
1,MAIZE GRAIN (NOT AS UFA),104,4C,PAIL LARGE,1-4C-104,18.68700027
2,MAIZE GRAIN (NOT AS UFA),104,4C,PAIL LARGE,2-4C-104,16.75
3,MAIZE GRAIN (NOT AS UFA),104,4C,PAIL LARGE,3-4C-104,18
1,MAIZE GRAIN (NOT AS UFA),104,6,NO.. 10 PLATE,1-6-104,0.119999997
2,MAIZE GRAIN (NOT AS UFA),104,6,NO.. 10 PLATE,2-6-104,0.115000002
3,MAIZE GRAIN (NOT AS UFA),104,6,NO.. 10 PLATE,3-6-104,0.118000001
1,MAIZE GRAIN (NOT AS UFA),104,7,NO.. 12 PLATE,1-7-104,0.210000008
2,MAIZE GRAIN (NOT AS UFA),104,7,NO.. 12 PLATE,2-7-104,0.25
3,MAIZE GRAIN (NOT AS UFA),104,7,NO.. 12 PLATE,3-7-104,0.287500024
1,GREEN MAIZE,105,4,PAIL,1-4-105,3.880000114
2,GREEN MAIZE,105,4,PAIL,2-4-105,3.880000114
3,GREEN MAIZE,105,4,PAIL,3-4-105,3.880000114
1,GREEN MAIZE,105,9,PIECE,1-9-105,0.382727265
2,GREEN MAIZE,105,9,PIECE,2-9-105,0.334380955
3,GREEN MAIZE,105,9,PIECE,3-9-105,0.336800009
1,GREEN MAIZE,105,9A,PIECE SMALL,1-9A-105,0.286000013
2,GREEN MAIZE,105,9A,PIECE SMALL,2-9A-105,0.310000002
3,GREEN MAIZE,105,9A,PIECE SMALL,3-9A-105,0.275000006
1,GREEN MAIZE,105,9B,PIECE MEDIUM,1-9B-105,0.333000004
2,GREEN MAIZE,105,9B,PIECE MEDIUM,2-9B-105,0.360000014
3,GREEN MAIZE,105,9B,PIECE MEDIUM,3-9B-105,0.317999989
1,GREEN MAIZE,105,9C,PIECE LARGE,1-9C-105,0.392699987
2,GREEN MAIZE,105,9C,PIECE LARGE,2-9C-105,0.432000011
3,GREEN MAIZE,105,9C,PIECE LARGE,3-9C-105,0.86915791
1,RICE,106,97,BASIN,1-97-106,3.460000038
2,RICE,106,84,CUP,2-84-106,0.560000002
3,RICE,106,84,CUP,3-84-106,0.560000002
3,RICE,106,97,BASIN,3-97-106,3.460000038
1,RICE UNSPECIFIED,106,25,TINA,1-25-106,0.326000005
2,RICE UNSPECIFIED,106,25,TINA,2-25-106,0.305000007
3,RICE UNSPECIFIED,106,25,TINA,3-25-106,0.317999989
1,RICE UNSPECIFIED,106,26,5 LITRE BUCKET CHIGOBA,1-26-106,5.31400013
2,RICE UNSPECIFIED,106,26,5 LITRE BUCKET CHIGOBA,2-26-106,5.375
3,RICE UNSPECIFIED,106,26,5 LITRE BUCKET CHIGOBA,3-26-106,5.703999996
1,RICE UNSPECIFIED,106,4,PAIL,1-4-106,5.218583584
2,RICE UNSPECIFIED,106,4,PAIL,2-4-106,5.218583584
3,RICE UNSPECIFIED,106,4,PAIL,3-4-106,5.218583584
1,RICE UNSPECIFIED,106,4A,PAIL SMALL,1-4A-106,4.34100008
2,RICE UNSPECIFIED,106,4A,PAIL SMALL,2-4A-106,5.53000021
3,RICE UNSPECIFIED,106,4A,PAIL SMALL,3-4A-106,5.52850008
1,RICE UNSPECIFIED,106,4B,PAIL MEDIUM,1-4B-106,5.876000404
2,RICE UNSPECIFIED,106,4B,PAIL MEDIUM,2-4B-106,5.876000404
3,RICE UNSPECIFIED,106,4B,PAIL MEDIUM,3-4B-106,5.876000404
1,RICE UNSPECIFIED,106,4C,PAIL LARGE,1-4C-106,19.049999239999998
2,RICE UNSPECIFIED,106,4C,PAIL LARGE,2-4C-106,17.25
3,RICE UNSPECIFIED,106,4C,PAIL LARGE,3-4C-106,19
1,RICE UNSPECIFIED,106,6,NO.. 10 PLATE,1-6-106,0.115000002
2,RICE UNSPECIFIED,106,6,NO.. 10 PLATE,2-6-106,0.135000005
3,RICE UNSPECIFIED,106,6,NO.. 10 PLATE,3-6-106,0.131000012
1,RICE UNSPECIFIED,106,7,NO.. 12 PLATE,1-7-106,0.167500004
2,RICE UNSPECIFIED,106,7,NO.. 12 PLATE,2-7-106,0.267500013
3,RICE UNSPECIFIED,106,7,NO.. 12 PLATE,3-7-106,0.270999998
1,FINGER MILLET (MAWERE),107,25,TINA,1-25-107,0.266000003
2,FINGER MILLET (MAWERE),107,25,TINA,2-25-107,0.264999986
3,FINGER MILLET (MAWERE),107,25,TINA,3-25-107,0.280000001
1,FINGER MILLET (MAWERE),107,27A,BASIN SMALL,1-27A-107,4.118000031
2,FINGER MILLET (MAWERE),107,27A,BASIN SMALL,2-27A-107,3.6050000190000002
3,FINGER MILLET (MAWERE),107,27A,BASIN SMALL,3-27A-107,3.119999886
1,FINGER MILLET (MAWERE),107,6,NO.. 10 PLATE,1-6-107,0.115000002
2,FINGER MILLET (MAWERE),107,6,NO.. 10 PLATE,2-6-107,0.109999999
3,FINGER MILLET (MAWERE),107,6,NO.. 10 PLATE,3-6-107,0.57099998
1,FINGER MILLET (MAWERE),107,7,NO.. 12 PLATE,1-7-107,0.194999993
2,FINGER MILLET (MAWERE),107,7,NO.. 12 PLATE,2-7-107,0.137500003
3,FINGER MILLET (MAWERE),107,7,NO.. 12 PLATE,3-7-107,0.153999999
3,SORGHUM (MAPIRA),108,84,CUP,3-84-108,0.529999971
1,SORGHUM (MAPIRA),108,25,TINA,1-25-108,0.282999992
2,SORGHUM (MAPIRA),108,25,TINA,2-25-108,0.280999988
3,SORGHUM (MAPIRA),108,25,TINA,3-25-108,0.298000008
1,SORGHUM (MAPIRA),108,26,5 LITRE BUCKET CHIGOBA,1-26-108,4.454999924
2,SORGHUM (MAPIRA),108,26,5 LITRE BUCKET CHIGOBA,2-26-108,5.116499901
3,SORGHUM (MAPIRA),108,26,5 LITRE BUCKET CHIGOBA,3-26-108,5.241999626
1,SORGHUM (MAPIRA),108,27A,BASIN SMALL,1-27A-108,2.3150000570000002
2,SORGHUM (MAPIRA),108,27A,BASIN SMALL,2-27A-108,3.414999962
3,SORGHUM (MAPIRA),108,27A,BASIN SMALL,3-27A-108,4.277999878
2,SORGHUM (MAPIRA),108,4,PAIL,2-4-108,5.389999866
3,SORGHUM (MAPIRA),108,4,PAIL,3-4-108,5.389999866
1,SORGHUM (MAPIRA),108,4A,PAIL SMALL,1-4A-108,3.78399992
2,SORGHUM (MAPIRA),108,4A,PAIL SMALL,2-4A-108,5.215000153
3,SORGHUM (MAPIRA),108,4A,PAIL SMALL,3-4A-108,5.46600008
1,SORGHUM (MAPIRA),108,4C,PAIL LARGE,1-4C-108,15.69999981
2,SORGHUM (MAPIRA),108,4C,PAIL LARGE,2-4C-108,16.643749239999998
3,SORGHUM (MAPIRA),108,4C,PAIL LARGE,3-4C-108,18
1,SORGHUM (MAPIRA),108,6,NO. 10 PLATE,1-6-108,1.094585299
2,SORGHUM (MAPIRA),108,6,NO.. 10 PLATE,2-6-108,0.115000002
3,SORGHUM (MAPIRA),108,6,NO.. 10 PLATE,3-6-108,1.094585299
1,SORGHUM (MAPIRA),108,7,NO.. 12 PLATE,1-7-108,0.119999997
2,SORGHUM (MAPIRA),108,7,NO.. 12 PLATE,2-7-108,0.159999996
3,SORGHUM (MAPIRA),108,7,NO.. 12 PLATE,3-7-108,1.71393919
3,PEARL MILLET (MCHEWERE),109,84,CUP,3-84-109,0.540000021
2,PEARL MILLET (MCHEWERE),109,25,TINA,2-25-109,0.312000006
3,PEARL MILLET (MCHEWERE),109,25,TINA,3-25-109,0.298000008
2,PEARL MILLET (MCHEWERE),109,27A,BASIN SMALL,2-27A-109,3.654999971
3,PEARL MILLET (MCHEWERE),109,27A,BASIN SMALL,3-27A-109,4.2449998859999996
1,PEARL MILLET (MCHEWERE),109,4,PAIL,1-4-109,3.871749878
2,PEARL MILLET (MCHEWERE),109,4,PAIL,2-4-109,3.871749878
3,PEARL MILLET (MCHEWERE),109,4,PAIL,3-4-109,3.871749878
1,PEARL MILLET (MCHEWERE),109,4A,PAIL SMALL,1-4A-109,4.300000191
3,PEARL MILLET (MCHEWERE),109,4A,PAIL SMALL,3-4A-109,5.353000164
1,PEARL MILLET (MCHEWERE),109,4B,PAIL MEDIUM,1-4B-109,10.26499939
2,PEARL MILLET (MCHEWERE),109,4B,PAIL MEDIUM,2-4B-109,10.26499939
3,PEARL MILLET (MCHEWERE),109,4B,PAIL MEDIUM,3-4B-109,10.26499939
3,PEARL MILLET (MCHEWERE),109,4C,PAIL LARGE,3-4C-109,17.5739994
1,WHEAT FLOUR,110,4,PAIL,1-4-110,3.278120041
2,WHEAT FLOUR,110,4,PAIL,2-4-110,3.278120041
3,WHEAT FLOUR,110,4,PAIL,3-4-110,3.278120041
1,WHEAT FLOUR,110,9,PIECE,1-9-110,1.006833315
2,WHEAT FLOUR,110,9,PIECE,2-9-110,0.913250029
3,WHEAT FLOUR,110,9,PIECE,3-9-110,1.013499975
1,BREAD,111,31,LOAF 300G,1-31-111,0.300000012
2,BREAD,111,31,LOAF 300G,2-31-111,0.300000012
3,BREAD,111,31,LOAF 300G,3-31-111,0.300000012
1,BREAD,111,32,LOAF 600G,1-32-111,0.600000024
2,BREAD,111,32,LOAF 600G,2-32-111,0.600000024
3,BREAD,111,32,LOAF 600G,3-32-111,0.600000024
1,BREAD,111,33,LOAF 700G,1-33-111,0.699999988
2,BREAD,111,33,LOAF 700G,2-33-111,0.699999988
3,BREAD,111,33,LOAF 700G,3-33-111,0.699999988
1,BREAD,111,9,PIECE,1-9-111,0.513090909
2,BREAD,111,9,PIECE,2-9-111,0.123500004
3,BREAD,111,9,PIECE,3-9-111,0.150000006
1,"BUNS, SCONES",112,78,DOZEN,1-78-112,0.839999974
3,"BUNS, SCONES",112,78,DOZEN,3-78-112,0.839999974
1,"BUNS, SCONES YELLOW",112,9,PIECE,1-9-112,0.091931038
2,"BUNS, SCONES YELLOW",112,9,PIECE,2-9-112,0.074222222
3,"BUNS, SCONES YELLOW",112,9,PIECE,3-9-112,0.100445651
1,"BUNS, SCONES YELLOW",112,9A,PIECE SMALL,1-9A-112,0.061999999
2,"BUNS, SCONES YELLOW",112,9A,PIECE SMALL,2-9A-112,0.085000001
3,"BUNS, SCONES YELLOW",112,9A,PIECE SMALL,3-9A-112,0.090000004
1,"BUNS, SCONES YELLOW",112,9B,PIECE MEDIUM,1-9B-112,0.136999995
2,"BUNS, SCONES YELLOW",112,9B,PIECE MEDIUM,2-9B-112,0.143999994
3,"BUNS, SCONES YELLOW",112,9B,PIECE MEDIUM,3-9B-112,0.148000002
1,"BUNS, SCONES YELLOW",112,9C,PIECE LARGE,1-9C-112,0.111000001
2,"BUNS, SCONES YELLOW",112,9C,PIECE LARGE,2-9C-112,0.150000006
3,"BUNS, SCONES YELLOW",112,9C,PIECE LARGE,3-9C-112,0.170000002
1,BISCUITS,113,22,SATCHET/TUBE,1-22-113,0.183327869
2,BISCUITS,113,22,SATCHET/TUBE,2-22-113,0.091245286
3,BISCUITS,113,22,SATCHET/TUBE,3-22-113,0.121254548
1,BISCUITS,113,34,PACKET 150 GRAMS,1-34-113,0.150000006
2,BISCUITS,113,34,PACKET 150 GRAMS,2-34-113,0.150000006
3,BISCUITS,113,34,PACKET 150 GRAMS,3-34-113,0.150000006
1,BISCUITS,113,51,PACKET,1-51-113,0.150000006
2,BISCUITS,113,51,PACKET,2-51-113,0.150000006
3,BISCUITS,113,51,PACKET,3-51-113,0.150000006
1,BISCUITS,113,9,PIECE,1-9-113,0.102310769
2,BISCUITS,113,9,PIECE,2-9-113,0.067312501
3,BISCUITS,113,9,PIECE,3-9-113,0.052615386
1,"SPAGHETTI, MACARONI, PASTA",114,22,SATCHET/TUBE,1-22-114,0.386727273
2,"SPAGHETTI, MACARONI, PASTA",114,22,SATCHET/TUBE,2-22-114,0.38890475
3,"SPAGHETTI, MACARONI, PASTA",114,22,SATCHET/TUBE,3-22-114,0.340000004
1,"SPAGHETTI, MACARONI, PASTA",114,35,PACKET 400G,1-35-114,0.400000006
2,"SPAGHETTI, MACARONI, PASTA",114,35,PACKET 400G,2-35-114,0.400000006
3,"SPAGHETTI, MACARONI, PASTA",114,35,PACKET 400G,3-35-114,0.400000006
1,"SPAGHETTI, MACARONI, PASTA",114,36,PACKET 500G,1-36-114,0.5
2,"SPAGHETTI, MACARONI, PASTA",114,36,PACKET 500G,2-36-114,0.5
3,"SPAGHETTI, MACARONI, PASTA",114,36,PACKET 500G,3-36-114,0.400000006
1,"SPAGHETTI, MACARONI, PASTA",114,37,PACKET 1KG,1-37-114,1
2,"SPAGHETTI, MACARONI, PASTA",114,37,PACKET 1KG,2-37-114,1
3,"SPAGHETTI, MACARONI, PASTA",114,37,PACKET 1KG,3-37-114,1
2,"SPAGHETTI, MACARONI, PASTA",114,60,PACKET,2-60-114,1.021999955
1,"SPAGHETTI, MACARONI, PASTA",114,65,PACKET 250G,1-65-114,0.25
2,"SPAGHETTI, MACARONI, PASTA",114,65,PACKET 250G,2-65-114,0.25
3,"SPAGHETTI, MACARONI, PASTA",114,65,PACKET 250G,3-65-114,0.400000006
1,"SPAGHETTI, MACARONI, PASTA",114,9,PIECE,1-9-114,0.400456518
2,"SPAGHETTI, MACARONI, PASTA",114,9,PIECE,2-9-114,0.425440013
3,"SPAGHETTI, MACARONI, PASTA",114,9,PIECE,3-9-114,0.393333346
1,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,25,TINA,1-25-118,0.180000007
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,25,TINA,2-25-118,0.181999996
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,25,TINA,3-25-118,0.159999996
2,MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED),118,26,5 LITRE BUCKET CHIGOBA,2-26-118,2.285000086
3,MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED),118,26,5 LITRE BUCKET CHIGOBA,3-26-118,2.285000086
2,MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED),118,4,PAIL,2-4-118,2.285000086
3,MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED),118,4,PAIL,3-4-118,2.285000086
1,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4A,PAIL SMALL,1-4A-118,3.114000082
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4A,PAIL SMALL,2-4A-118,3.0824999809999998
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4A,PAIL SMALL,3-4A-118,2.795000076
1,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4B,PAIL MEDIUM,1-4B-118,5.581000328
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4B,PAIL MEDIUM,2-4B-118,4.508999825
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4B,PAIL MEDIUM,3-4B-118,4.892000198
1,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4C,PAIL LARGE,1-4C-118,11.30999947
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4C,PAIL LARGE,2-4C-118,9.788000107
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,4C,PAIL LARGE,3-4C-118,9.361000061
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,6,NO.. 10 PLATE,2-6-118,0.091000006
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,6,NO.. 10 PLATE,3-6-118,0.082000002
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,7,NO.. 12 PLATE,2-7-118,0.162499994
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,7,NO.. 12 PLATE,3-7-118,0.158000007
2,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,1,KILOGRAM,2-1-118,1
3,MAIZE UFA RAW MADEYA(bran flour - unprocessed),118,1,KILOGRAM,3-1-118,1
2,"MAIZE, YELLOW FLOUR",119,25,TINA,2-25-119,0.204999998
2,"MAIZE, YELLOW FLOUR",119,4A,PAIL SMALL,2-4A-119,3.535000086
2,"MAIZE, YELLOW FLOUR",119,6,NO.. 10 PLATE,2-6-119,0.125
2,"MAIZE, YELLOW FLOUR",119,7,NO.. 12 PLATE,2-7-119,0.254999995
1,CASSAVA TUBERS,201,10,HEAP,1-10-201,0.975250006
2,CASSAVA TUBERS,201,10,HEAP,2-10-201,1.202000022
3,CASSAVA TUBERS,201,10,HEAP,3-10-201,1.12085712
1,CASSAVA TUBERS,201,25,TINA,1-25-201,0.307000011
1,CASSAVA TUBERS,201,4,PAIL,1-4-201,4.498000145
2,CASSAVA TUBERS,201,4,PAIL,2-4-201,4.498000145
3,CASSAVA TUBERS,201,4,PAIL,3-4-201,4.498000145
1,CASSAVA TUBERS,201,4A,PAIL SMALL,1-4A-201,4.570000172
2,CASSAVA TUBERS,201,4A,PAIL SMALL,2-4A-201,5.364999771
